elapsed_time(s),inner_steps,outer_steps,pd_gap
2.74562,450499,8681,0.00011349944506770966
2.74712,450790,8691,0.00011345564885146923
2.74863,451081,8701,0.00011342277547924176
2.75024,451393,8711,0.00011339372274342743
2.75177,451690,8721,0.00011336322256784957
2.75336,452001,8731,0.00011332160356579413
2.75554,452301,8741,0.00011327737040527433
2.75715,452614,8751,0.0001132293670165381
2.75873,452924,8761,0.00011318515423518714
2.76026,453220,8771,0.00011312906331092075
2.76185,453530,8781,0.00011308140142377195
2.76341,453835,8791,0.0001130323139546998
2.76501,454145,8801,0.0001129824555718556
2.76662,454460,8811,0.00011291816301750406
2.76821,454772,8821,0.00011286911924048189
2.76984,455090,8831,0.00011281111672681483
2.77134,455383,8841,0.00011275632330690413
2.77334,455660,8851,0.00011269221908874819
2.7749,455964,8861,0.00011262560543203425
2.77644,456263,8871,0.00011255130191510296
2.77808,456585,8881,0.00011248157354083049
2.77965,456892,8891,0.00011241227272720637
2.78125,457203,8901,0.00011233022904424961
2.78282,457511,8911,0.00011225770497479484
2.78436,457812,8921,0.0001121705818934466
2.78589,458111,8931,0.00011211670084241773
2.78743,458410,8941,0.00011207410810076639
2.78894,458705,8951,0.00011202025485533909
2.79108,459016,8961,0.00011195472392989438
2.79263,459319,8971,0.00011190946533869671
2.79418,459621,8981,0.0001118758538731588
2.79574,459925,8991,0.00011181837688200788
2.79735,460236,9001,0.00011176990693442974
2.79891,460540,9011,0.00011170433745965117
2.80042,460833,9021,0.00011164215456700884
2.80201,461141,9031,0.00011158515521338293
2.80361,461453,9041,0.0001115272034640357
2.8052,461763,9051,0.00011145651199552173
2.80671,462057,9061,0.00011139069605782884
2.80889,462359,9071,0.00011133495235172812
2.81041,462652,9081,0.00011127651011677044
2.81193,462946,9091,0.00011120675039344441
2.81343,463236,9101,0.00011116354668447119
2.81498,463538,9111,0.00011119642827768679
2.81648,463831,9121,0.00011122642529056911
2.81798,464121,9131,0.00011125419803797304
2.81945,464409,9141,0.00011127004063415241
2.82096,464702,9151,0.00011127899665439034
2.8225,465001,9161,0.00011128467180183434
2.82395,465282,9171,0.00011129553314419283
2.8262,465600,9181,0.00011130571259740374
2.82773,465897,9191,0.00011131740281144706
2.8292,466181,9201,0.00011132153569760536
2.83074,466485,9211,0.00011132111823408328
2.83227,466782,9221,0.00011132187780656458
2.83378,467077,9231,0.00011132200322154853
2.83536,467385,9241,0.0001113708682264538
2.83688,467683,9251,0.00011141732094994625
2.83833,467966,9261,0.0001114604688219889
2.8399,468272,9271,0.00011149624028722847
2.84145,468575,9281,0.00011153401800081605
2.84296,468870,9291,0.00011157428476196891
2.84504,469168,9301,0.00011160994433490404
2.84653,469458,9311,0.00011164964373656071
2.84799,469743,9321,0.00011168425991128772
2.84951,470040,9331,0.00011170317380401924
2.85103,470336,9341,0.00011173404505646946
2.85252,470627,9351,0.00011174620460110106
2.85407,470929,9361,0.00011174632948008321
2.85559,471226,9371,0.0001117503649207905
2.85713,471523,9381,0.00011174637059327766
2.85864,471817,9391,0.00011174982651460282
2.86016,472110,9401,0.0001117545760042915
2.86229,472412,9411,0.00011175231203415167
2.86386,472717,9421,0.00011174443873683895
2.86532,473004,9431,0.00011173532993858856
2.86683,473299,9441,0.00011172249081649148
2.86834,473592,9451,0.00011170119655483889
2.86994,473905,9461,0.00011169223808627816
2.87149,474205,9471,0.00011168336236872488
2.87302,474504,9481,0.0001116685718013169
2.87453,474796,9491,0.00011163620902688437
2.87609,475098,9501,0.00011160949786243914
2.87757,475388,9511,0.00011158197989031247
2.87903,475673,9521,0.0001115548436128929
2.88118,475981,9531,0.00011153269673642822
2.88275,476281,9541,0.00011150443370894214
2.88436,476581,9551,0.00011145928613557829
2.88594,476877,9561,0.00011141554473828238
2.88751,477172,9571,0.00011136694336139584
2.88906,477461,9581,0.00011131307176631688
2.8906,477756,9591,0.00011127251664120111
2.89225,478062,9601,0.00011122237496341038
2.89377,478355,9611,0.00011117702635670898
2.89535,478649,9621,0.00011114326514399635
2.89688,478944,9631,0.00011113603980475104
2.89914,479250,9641,0.00011111278187942754
2.90066,479543,9651,0.00011108378358957831
2.90232,479855,9661,0.00011107143629385079
2.90384,480141,9671,0.00011104648235856288
2.90538,480428,9681,0.00011101275765157056
2.90697,480729,9691,0.00011098035066381927
2.90856,481033,9701,0.00011095123615537279
2.91015,481336,9711,0.00011090126758248747
2.91173,481646,9721,0.00011085952161892995
2.91321,481934,9731,0.0001108164437341793
2.91473,482232,9741,0.00011078764517154054
2.91673,482522,9751,0.0001107612469265773
2.91826,482819,9761,0.00011073609818471226
2.91974,483109,9771,0.00011070703066673286
2.92121,483397,9781,0.00011067287538297707
2.92277,483701,9791,0.00011063394503076605
2.92431,484001,9801,0.00011060210375968445
2.92591,484308,9811,0.00011056060226130766
2.92741,484601,9821,0.00011051507657839146
2.92886,484880,9831,0.0001104679775124854
2.93038,485173,9841,0.00011042198386428288
2.9319,485465,9851,0.0001103554353383742
2.9334,485752,9861,0.00011029630068322416
2.93546,486046,9871,0.00011023278240669676
2.93697,486335,9881,0.00011016029301640778
2.93856,486644,9891,0.00011008480718338945
2.94005,486929,9901,0.0001100092628767372
2.94169,487222,9911,0.00010994048791594484
2.94323,487508,9921,0.00010985484802319284
